message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.415964])";"30";"turtlesim2.sim";"1696501490.712142358";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.191983])";"30";"turtlesim3.sim";"1696501490.710873358";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.415964])";"30";"turtlesim1.sim";"1696501490.696497159";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.383967])";"30";"turtlesim2.sim";"1696501490.696378859";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.159986])";"30";"turtlesim3.sim";"1696501490.695014059";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.383967])";"30";"turtlesim1.sim";"1696501490.680993460";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.351969])";"30";"turtlesim2.sim";"1696501490.679731960";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.127989])";"30";"turtlesim3.sim";"1696501490.679487960";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.351969])";"30";"turtlesim1.sim";"1696501490.665134261";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.319972])";"30";"turtlesim2.sim";"1696501490.664062761";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.095992])";"30";"turtlesim3.sim";"1696501490.663792561";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.319972])";"30";"turtlesim1.sim";"1696501490.648387662";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.287975])";"30";"turtlesim2.sim";"1696501490.648046462";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.063994])";"30";"turtlesim3.sim";"1696501490.647115162";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.287975])";"30";"turtlesim1.sim";"1696501490.632886763";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.255978])";"30";"turtlesim2.sim";"1696501490.632312763";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.031997])";"30";"turtlesim3.sim";"1696501490.631772763";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.255978])";"30";"turtlesim1.sim";"1696501490.616447964";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.223980])";"30";"turtlesim2.sim";"1696501490.616412664";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.223980])";"30";"turtlesim1.sim";"1696501490.600535965";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.191983])";"30";"turtlesim2.sim";"1696501490.600536465";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.191983])";"30";"turtlesim1.sim";"1696501490.584995966";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.159986])";"30";"turtlesim2.sim";"1696501490.583801366";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.159986])";"30";"turtlesim1.sim";"1696501490.569271567";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.127989])";"30";"turtlesim2.sim";"1696501490.568157568";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.127989])";"30";"turtlesim1.sim";"1696501490.552811569";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.095992])";"30";"turtlesim2.sim";"1696501490.552594069";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.095992])";"30";"turtlesim1.sim";"1696501490.536838670";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.063994])";"30";"turtlesim2.sim";"1696501490.535795770";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.063994])";"30";"turtlesim1.sim";"1696501490.520687771";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.031997])";"30";"turtlesim2.sim";"1696501490.520322571";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.000423, y=0.031997])";"30";"turtlesim1.sim";"1696501490.504356772";"./src/turtle.cpp:update:260"
"Rotation goal completed successfully";"20";"turtlesim1.sim";"1696501489.065312466";"./src/turtle.cpp:update:222"
"Oh no! I hit the wall! (Clamping from [x=-0.022785, y=-0.022469])";"30";"turtlesim3.sim";"1696501482.215664125";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.022785, y=-0.022469])";"30";"turtlesim3.sim";"1696501482.199147426";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.022785, y=-0.022469])";"30";"turtlesim3.sim";"1696501482.183662027";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.022785, y=-0.022469])";"30";"turtlesim3.sim";"1696501482.167139928";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.022785, y=-0.022469])";"30";"turtlesim3.sim";"1696501482.151508829";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.022785, y=-0.005320])";"30";"turtlesim3.sim";"1696501482.134957130";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.022785, y=0.017149])";"30";"turtlesim3.sim";"1696501482.119443331";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.022785, y=-0.022469])";"30";"turtlesim2.sim";"1696501482.104104032";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.022785, y=0.039618])";"30";"turtlesim3.sim";"1696501482.102872133";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.022785, y=-0.022469])";"30";"turtlesim1.sim";"1696501482.089190033";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.022785, y=-0.022469])";"30";"turtlesim2.sim";"1696501482.088398334";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.015107, y=0.062086])";"30";"turtlesim3.sim";"1696501482.087129934";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.022785, y=-0.022469])";"30";"turtlesim1.sim";"1696501482.072570035";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.022785, y=-0.022469])";"30";"turtlesim2.sim";"1696501482.071849335";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.022785, y=-0.022469])";"30";"turtlesim1.sim";"1696501482.057005236";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.022785, y=-0.022469])";"30";"turtlesim2.sim";"1696501482.056422336";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.022785, y=-0.022469])";"30";"turtlesim1.sim";"1696501482.040524237";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.022785, y=-0.022469])";"30";"turtlesim2.sim";"1696501482.039959937";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.022785, y=-0.022469])";"30";"turtlesim1.sim";"1696501482.024804138";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.022785, y=-0.005320])";"30";"turtlesim2.sim";"1696501482.024429438";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.022785, y=-0.005320])";"30";"turtlesim1.sim";"1696501482.008860339";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.022785, y=0.017149])";"30";"turtlesim2.sim";"1696501482.008233339";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.022785, y=0.017149])";"30";"turtlesim1.sim";"1696501481.992985340";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.022785, y=0.039618])";"30";"turtlesim2.sim";"1696501481.992657640";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.022785, y=0.039618])";"30";"turtlesim1.sim";"1696501481.976834341";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.015107, y=0.062086])";"30";"turtlesim2.sim";"1696501481.975885341";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.015107, y=0.062086])";"30";"turtlesim1.sim";"1696501481.960635042";"./src/turtle.cpp:update:260"
"Rotation goal completed successfully";"20";"turtlesim1.sim";"1696501471.336345460";"./src/turtle.cpp:update:222"
"Rotation goal completed successfully";"20";"turtlesim1.sim";"1696501470.952368404";"./src/turtle.cpp:update:222"
"Rotation goal completed successfully";"20";"turtlesim1.sim";"1696501470.680919265";"./src/turtle.cpp:update:222"
"Rotation goal completed successfully";"20";"turtlesim1.sim";"1696501470.473117935";"./src/turtle.cpp:update:222"
"Rotation goal completed successfully";"20";"turtlesim1.sim";"1696501470.392937523";"./src/turtle.cpp:update:222"
"Rotation goal received before a previous goal finished. Aborting previous goal";"30";"turtlesim1.sim";"1696501470.089133079";"./src/turtle.cpp:rotateAbsoluteAcceptCallback:142"
"Rotation goal received before a previous goal finished. Aborting previous goal";"30";"turtlesim1.sim";"1696501468.984216519";"./src/turtle.cpp:rotateAbsoluteAcceptCallback:142"
"Rotation goal completed successfully";"20";"turtlesim1.sim";"1696501465.320303919";"./src/turtle.cpp:update:222"
"Rotation goal completed successfully";"20";"turtlesim1.sim";"1696501462.457270682";"./src/turtle.cpp:update:222"
"Rotation goal completed successfully";"20";"turtlesim1.sim";"1696501461.384990846";"./src/turtle.cpp:update:222"
"Rotation goal completed successfully";"20";"turtlesim1.sim";"1696501459.656535008";"./src/turtle.cpp:update:222"
"Rotation goal completed successfully";"20";"turtlesim1.sim";"1696501458.920733847";"./src/turtle.cpp:update:222"
"Spawning turtle [turtle1] at x=[5.544445], y=[5.544445], theta=[0.000000]";"20";"turtlesim2.sim";"1696501258.349626008";"./src/turtle_frame.cpp:spawnTurtle:209"
"Starting turtlesim with node name /turtlesim2/sim";"20";"turtlesim2.sim";"1696501258.341488708";"./src/turtle_frame.cpp:TurtleFrame:112"
"Spawning turtle [turtle1] at x=[5.544445], y=[5.544445], theta=[0.000000]";"20";"turtlesim3.sim";"1696501258.352192309";"./src/turtle_frame.cpp:spawnTurtle:209"
"Starting turtlesim with node name /turtlesim3/sim";"20";"turtlesim3.sim";"1696501258.341559208";"./src/turtle_frame.cpp:TurtleFrame:112"
"Spawning turtle [turtle1] at x=[5.544445], y=[5.544445], theta=[0.000000]";"20";"turtlesim1.sim";"1696501258.357580509";"./src/turtle_frame.cpp:spawnTurtle:209"
"Starting turtlesim with node name /turtlesim1/sim";"20";"turtlesim1.sim";"1696501258.346778408";"./src/turtle_frame.cpp:TurtleFrame:112"
"Spawning turtle [turtle1] at x=[5.544445], y=[5.544445], theta=[0.000000]";"20";"turtlesim3.sim";"1696501228.120923824";"./src/turtle_frame.cpp:spawnTurtle:209"
"Starting turtlesim with node name /turtlesim3/sim";"20";"turtlesim3.sim";"1696501228.112538121";"./src/turtle_frame.cpp:TurtleFrame:112"
"Spawning turtle [turtle1] at x=[5.544445], y=[5.544445], theta=[0.000000]";"20";"turtlesim2.sim";"1696501228.099721718";"./src/turtle_frame.cpp:spawnTurtle:209"
"Starting turtlesim with node name /turtlesim2/sim";"20";"turtlesim2.sim";"1696501228.090203216";"./src/turtle_frame.cpp:TurtleFrame:112"
"Spawning turtle [turtle1] at x=[5.544445], y=[5.544445], theta=[0.000000]";"20";"turtlesim1.sim";"1696501228.105707220";"./src/turtle_frame.cpp:spawnTurtle:209"
"Starting turtlesim with node name /turtlesim1/sim";"20";"turtlesim1.sim";"1696501228.094288817";"./src/turtle_frame.cpp:TurtleFrame:112"
"Spawning turtle [turtle1] at x=[5.544445], y=[5.544445], theta=[0.000000]";"20";"turtlesim2.sim";"1696500670.571652791";"./src/turtle_frame.cpp:spawnTurtle:209"
"Spawning turtle [turtle1] at x=[5.544445], y=[5.544445], theta=[0.000000]";"20";"turtlesim3.sim";"1696500670.563542491";"./src/turtle_frame.cpp:spawnTurtle:209"
"Spawning turtle [turtle1] at x=[5.544445], y=[5.544445], theta=[0.000000]";"20";"turtlesim1.sim";"1696500670.556333591";"./src/turtle_frame.cpp:spawnTurtle:209"
"Starting turtlesim with node name /turtlesim2/sim";"20";"turtlesim2.sim";"1696500670.555310291";"./src/turtle_frame.cpp:TurtleFrame:112"
"Starting turtlesim with node name /turtlesim3/sim";"20";"turtlesim3.sim";"1696500670.551110691";"./src/turtle_frame.cpp:TurtleFrame:112"
"Starting turtlesim with node name /turtlesim1/sim";"20";"turtlesim1.sim";"1696500670.546122991";"./src/turtle_frame.cpp:TurtleFrame:112"
"Spawning turtle [turtle1] at x=[5.544445], y=[5.544445], theta=[0.000000]";"20";"turtlesim1.sim";"1696500205.657615177";"./src/turtle_frame.cpp:spawnTurtle:209"
"Starting turtlesim with node name /turtlesim1/sim";"20";"turtlesim1.sim";"1696500205.648278977";"./src/turtle_frame.cpp:TurtleFrame:112"
"Spawning turtle [turtle1] at x=[5.544445], y=[5.544445], theta=[0.000000]";"20";"turtlesim2.sim";"1696500205.646568277";"./src/turtle_frame.cpp:spawnTurtle:209"
"Starting turtlesim with node name /turtlesim2/sim";"20";"turtlesim2.sim";"1696500205.639891577";"./src/turtle_frame.cpp:TurtleFrame:112"
"Spawning turtle [turtle1] at x=[5.544445], y=[5.544445], theta=[0.000000]";"20";"turtlesim1.sim";"1696500157.285678106";"./src/turtle_frame.cpp:spawnTurtle:209"
"Spawning turtle [turtle1] at x=[5.544445], y=[5.544445], theta=[0.000000]";"20";"turtlesim2.sim";"1696500157.284616906";"./src/turtle_frame.cpp:spawnTurtle:209"
"Starting turtlesim with node name /turtlesim2/sim";"20";"turtlesim2.sim";"1696500157.276010006";"./src/turtle_frame.cpp:TurtleFrame:112"
"Starting turtlesim with node name /turtlesim1/sim";"20";"turtlesim1.sim";"1696500157.275739506";"./src/turtle_frame.cpp:TurtleFrame:112"
"Spawning turtle [turtle1] at x=[5.544445], y=[5.544445], theta=[0.000000]";"20";"turtlesim1.sim";"1696500114.808508955";"./src/turtle_frame.cpp:spawnTurtle:209"
"Spawning turtle [turtle1] at x=[5.544445], y=[5.544445], theta=[0.000000]";"20";"turtlesim2.sim";"1696500114.802300355";"./src/turtle_frame.cpp:spawnTurtle:209"
"Starting turtlesim with node name /turtlesim2/sim";"20";"turtlesim2.sim";"1696500114.794496555";"./src/turtle_frame.cpp:TurtleFrame:112"
"Starting turtlesim with node name /turtlesim1/sim";"20";"turtlesim1.sim";"1696500114.790260755";"./src/turtle_frame.cpp:TurtleFrame:112"
